,Institution,Country,Latitude,Longitude,Affiliation,Count,geometry
1767,Mila - Quebec Artificial Intelligence Institute,Canada,45.5307147,-73.6135931,Mila - Quebec Artificial Intelligence Institute,4.0,POINT (-73.6135931 45.5307147)
1768,BASF SE,Germany,51.165691,10.451526,BASF SE,2.0,POINT (10.451526 51.165691)
1769,University of Hamburg,Germany,53.5630754,9.9884042,,1.0,POINT (9.9884042 53.5630754)
1770,Southern University of Science and Technology,China,22.593969,113.99894,Southern University of Science and Technology,49.0,POINT (113.99894 22.593969)
1771,LBNL,United States,37.0439061,-100.962346,,1.0,POINT (-100.962346 37.0439061)
1772,Laboratory for Physical Sciences,United States,37.09024,-95.712891,Laboratory for Physical Sciences,1.0,POINT (-95.712891 37.09024)
1773,SalesForce AI Research,USA,37.09024,-95.712891,SalesForce AI Research,1.0,POINT (-95.712891 37.09024)
1774,"Rutherford Appleton Laboratory, Science and Technology Facilities Council",United Kingdom,55.378051,-3.435973,"Rutherford Appleton Laboratory, Science and Technology Facilities Council",1.0,POINT (-3.435973 55.378051)
1775,"Electrical Engineering Department, Technion – Israel Institute of Technology",Israel,32.7767783,35.0231271,,1.0,POINT (35.0231271 32.7767783)
1776,Charles University Prague,Czechia,50.0871106,14.4234889,Charles University Prague,2.0,POINT (14.4234889 50.0871106)
1777,Instituto Tecnológico Autonómo de México,Mexico,19.3443468,-99.199729,Instituto Tecnológico Autonómo de México,1.0,POINT (-99.199729 19.3443468)
1778,KAUST,Saudi,22.309465,39.104697,KAUST,42.0,POINT (39.104697 22.309465)
1779,Honda Research Institute USA,USA,37.4042103,-121.9455871,Honda Research Institute USA,2.0,POINT (-121.9455871 37.4042103)
1780,George Mason University,United States,38.8314094,-77.31115299999999,George Mason University,24.0,POINT (-77.31115299999999 38.8314094)
1781,Università degli Studi di Genova,Italy,44.4071448,8.934738099999999,Università degli Studi di Genova,6.0,POINT (8.934738099999999 44.4071448)
1782,"Ben Gurion University of the Negev, Technion",Israel,31.046051,34.851612,"Ben Gurion University of the Negev, Technion",3.0,POINT (34.851612 31.046051)
1783,"University College London, University of London",United Kingdom,51.5229649,-0.1309067,"University College London, University of London",63.0,POINT (-0.1309067 51.5229649)
1784,TCL Research,China,35.86166,104.195397,TCL Research,1.0,POINT (104.195397 35.86166)
1785,IHPC,Ireland,53.77975540000001,-7.3055309,IHPC,1.0,POINT (-7.3055309 53.77975540000001)
1786,Merantix Momentum,,52.5393516,13.3838839,Merantix Momentum,4.0,POINT (13.3838839 52.5393516)
1787,"The Ohio State University, Columbus, OH",United States,39.9993865,-83.0227103,,1.0,POINT (-83.0227103 39.9993865)
1788,"Department of Computer Science, UIUC",United States,40.1019523,-88.2271615,"Department of Computer Science, UIUC",2.0,POINT (-88.2271615 40.1019523)
1789,Central China Normal University,China,35.86166,104.195397,Central China Normal University,2.0,POINT (104.195397 35.86166)
1790,Microsoft Research AI for Science,USA,37.09024,-95.712891,Microsoft Research AI for Science,1.0,POINT (-95.712891 37.09024)
1791,The Jackson Laboratory,USA,37.09024,-95.712891,,1.0,POINT (-95.712891 37.09024)
1792,AI LAB Bytedance,China,35.86166,104.195397,AI LAB Bytedance,2.0,POINT (104.195397 35.86166)
1793,Indian Institute of Science,India,13.0143902,77.56588219999999,Indian Institute of Science,13.0,POINT (77.56588219999999 13.0143902)
1794,Tencent TiMi L1 Studio,China,35.86166,104.195397,Tencent TiMi L1 Studio,1.0,POINT (104.195397 35.86166)
1795,"Computer Science and Artificial Intelligence Laboratory, Electrical Engineering & Computer Science",USA,42.36194070000001,-71.0904378,"Computer Science and Artificial Intelligence Laboratory, Electrical Engineering & Computer Science",15.0,POINT (-71.0904378 42.36194070000001)
1796,"University of Freiburg, Universität Freiburg",Germany,47.9935441,7.845949599999999,"University of Freiburg, Universität Freiburg",4.0,POINT (7.845949599999999 47.9935441)
1797,", Tsinghua University",China,39.9996674,116.3264439,", Tsinghua University",12.0,POINT (116.3264439 39.9996674)
1798,Tsinghua university,China,39.9996674,116.3264439,Tsinghua university,3.0,POINT (116.3264439 39.9996674)
1799,"Guangzhou University, China",China,23.2759012,113.6721525,"Guangzhou University, China",2.0,POINT (113.6721525 23.2759012)
1800,"Edinburgh University, University of Edinburgh",Scotland,55.9445158,-3.1892413,"Edinburgh University, University of Edinburgh",17.0,POINT (-3.1892413 55.9445158)
1801,Technische Universität Dortmund,Germany,51.4894786,7.4146594,Technische Universität Dortmund,6.0,POINT (7.4146594 51.4894786)
1802,Pingan Technology,China,22.54374,113.95081,Pingan Technology,8.0,POINT (113.95081 22.54374)
1803,University of Bari,Italy,41.1205546,16.8684745,University of Bari,1.0,POINT (16.8684745 41.1205546)
1804,UT Austin,United States,30.2894713,-97.7367917,UT Austin,2.0,POINT (-97.7367917 30.2894713)
1805,"Shanghai Jiao Tong University, Tsinghua University",China,31.230416,121.473701,"Shanghai Jiao Tong University, Tsinghua University",4.0,POINT (121.473701 31.230416)
1806,CUHKsz,Hong Kong,22.3193039,114.1693611,CUHKsz,1.0,POINT (114.1693611 22.3193039)
1807,Theoretical Neuroscience,USA,37.09024,-95.712891,Theoretical Neuroscience,1.0,POINT (-95.712891 37.09024)
1808,Flinders University of South Australia,Australia,-35.0253003,138.5699562,Flinders University of South Australia,1.0,POINT (138.5699562 -35.0253003)
1809,Nagoya University,Japan,35.1538553,136.9682402,Nagoya University,7.0,POINT (136.9682402 35.1538553)
1810,"Computer Science and Engineering Department, University of California, San Diego",United States,32.881168,-117.2343605,"Computer Science and Engineering Department, University of California, San Diego",1.0,POINT (-117.2343605 32.881168)
1811,Liaoning University,China,41.8357099,123.42925,Liaoning University,1.0,POINT (123.42925 41.8357099)
1812,Tennessee State University,United States,36.1683703,-86.8258566,Tennessee State University,1.0,POINT (-86.8258566 36.1683703)
1813,Toyota Motor Corporation,Japan,36.204824,138.252924,Toyota Motor Corporation,2.0,POINT (138.252924 36.204824)
1814,Deutsches Krebsforschungszentrum,Germany,49.414414,8.672960699999999,Deutsches Krebsforschungszentrum,4.0,POINT (8.672960699999999 49.414414)
1815,Brookhaven National Lab,United States,37.09024,-95.712891,Brookhaven National Lab,2.0,POINT (-95.712891 37.09024)
1816,Université de Lille,France,50.6320414,3.0752632,Université de Lille,1.0,POINT (3.0752632 50.6320414)
1817,Universidade Federal do Rio de Janeiro,Brazil,-22.8674532,-43.2151914,Universidade Federal do Rio de Janeiro,2.0,POINT (-43.2151914 -22.8674532)
1818,LSHTM,United Kingdom,51.5209041,-0.1303123,,1.0,POINT (-0.1303123 51.5209041)
1819,Technology Innovation Institute,UAE,24.4374032,54.613847,Technology Innovation Institute,6.0,POINT (54.613847 24.4374032)
1820,Antgroup,China,35.86166,104.195397,Antgroup,1.0,POINT (104.195397 35.86166)
1821,Louisiana State University,United States,30.4132579,-91.1800023,Louisiana State University,8.0,POINT (-91.1800023 30.4132579)
1822,Griffith University,Australia,-25.274398,133.775136,Griffith University,15.0,POINT (133.775136 -25.274398)
1823,"State University of New York, Buffalo",United States,43.0018111,-78.78952389999999,"State University of New York, Buffalo",22.0,POINT (-78.78952389999999 43.0018111)
1824,IQVIA,United States,37.09024,-95.712891,IQVIA,1.0,POINT (-95.712891 37.09024)
1825,Merantix Momentum GmbH,Germany,51.165691,10.451526,Merantix Momentum GmbH,1.0,POINT (10.451526 51.165691)
1826,NEC-Labs,Japan,36.204824,138.252924,NEC-Labs,16.0,POINT (138.252924 36.204824)
1827,AXA,France,46.227638,2.213749,AXA,2.0,POINT (2.213749 46.227638)
1828,Sun Yat-sen University,China,23.0965384,113.298883,Sun Yat-sen University,4.0,POINT (113.298883 23.0965384)
1829,Fujian Normal University,China,26.0998199,119.2965899,Fujian Normal University,2.0,POINT (119.2965899 26.0998199)
1830,University of Sydney,Australia,-33.8688197,151.2092955,University of Sydney,143.0,POINT (151.2092955 -33.8688197)
1831,Kyushu University,Japan,36.204824,138.252924,Kyushu University,3.0,POINT (138.252924 36.204824)
1832,German Research Centre for AI,Germany,49.4295181,7.7513891,German Research Centre for AI,2.0,POINT (7.7513891 49.4295181)
1833,Hong Kong Polytechnic University,China,35.86166,104.195397,Hong Kong Polytechnic University,45.0,POINT (104.195397 35.86166)
1834,Friedrich Miescher Institute for Biomedical Research,Switzerland,47.5758668,7.5783463,Friedrich Miescher Institute for Biomedical Research,4.0,POINT (7.5783463 47.5758668)
1835,Institute of Cytology and Genetics SB RAS,Russia,54.8476837,83.10700539999999,Institute of Cytology and Genetics SB RAS,1.0,POINT (83.10700539999999 54.8476837)
1836,TU Darmstadt,Germany,49.8748699,8.6563634,TU Darmstadt,25.0,POINT (8.6563634 49.8748699)
1837,"Department of Computer Science,  University of Illinois Urbana-Champaign",United States,40.1019523,-88.2271615,"Department of Computer Science,  University of Illinois Urbana-Champaign",5.0,POINT (-88.2271615 40.1019523)
1838,Sony AI,Japan,36.204824,138.252924,Sony AI,34.0,POINT (138.252924 36.204824)
1839,Indiana University,United States,39.1682449,-86.52300729999999,Indiana University,13.0,POINT (-86.52300729999999 39.1682449)
1840,"Department of Software Engineering, Shenzhen University",China,22.5428599,114.05956,"Department of Software Engineering, Shenzhen University",2.0,POINT (114.05956 22.5428599)
1841,"INRIA - Paris, Sierra-project team",France,48.8263629,2.3464407,"INRIA - Paris, Sierra-project team",2.0,POINT (2.3464407 48.8263629)
1842,University of Montreal,Canada,45.5018869,-73.56739189999999,University of Montreal,121.0,POINT (-73.56739189999999 45.5018869)
1843,"University of Nevada, Reno, University of Nevada, Reno",USA,39.5437205,-119.8141582,"University of Nevada, Reno, University of Nevada, Reno",1.0,POINT (-119.8141582 39.5437205)
1844,Université Paris-Cité,France,48.8555506,2.3318549,Université Paris-Cité,1.0,POINT (2.3318549 48.8555506)
1845,Southeast University,China,32.055981,118.79421,Southeast University,98.0,POINT (118.79421 32.055981)
1846,inria,France,48.8370198,2.1031187,inria,3.0,POINT (2.1031187 48.8370198)
1847,Indian Institute of Technology Delhi,India,28.5429676,77.193806,Indian Institute of Technology Delhi,13.0,POINT (77.193806 28.5429676)
1848,Wake Forest University School of Medicine,United States,36.1001204,-80.24023869999999,Wake Forest University School of Medicine,1.0,POINT (-80.24023869999999 36.1001204)
1849,DARPA,United States,37.09024,-95.712891,,1.0,POINT (-95.712891 37.09024)
1850,Northeastern University,United States,42.339904,-71.0898892,Northeastern University,135.0,POINT (-71.0898892 42.339904)
1851,Consiglio Nazionale delle Ricerche,Italy,41.87194,12.56738,,1.0,POINT (12.56738 41.87194)
1852,BorealisAI,Canada,56.130366,-106.346771,BorealisAI,2.0,POINT (-106.346771 56.130366)
1853,Nankai University,China,39.105664,117.15769,Nankai University,32.0,POINT (117.15769 39.105664)
1854,Berlin Institute for the Foundations of Learning and Data,Germany,52.52000659999999,13.404954,Berlin Institute for the Foundations of Learning and Data,2.0,POINT (13.404954 52.52000659999999)
1855,Kuaishou Technology,China,35.86166,104.195397,Kuaishou Technology,15.0,POINT (104.195397 35.86166)
1856,Peng Cheng Laboratory,China,22.5735938,113.9445153,Peng Cheng Laboratory,14.0,POINT (113.9445153 22.5735938)
1857,"Royal Holloway, University of London",United Kingdom,51.4247097,-0.5667494,,1.0,POINT (-0.5667494 51.4247097)
1858,College of Wooster,United States,40.81036599999999,-81.9311271,,1.0,POINT (-81.9311271 40.81036599999999)
1859,"UII America, Inc.",United States,37.09024,-95.712891,"UII America, Inc.",1.0,POINT (-95.712891 37.09024)
1860,Loyola Marymount University,United States,33.9691953,-118.4188984,Loyola Marymount University,2.0,POINT (-118.4188984 33.9691953)
1861,Addis Ababa University,Ethiopia,9.0335063,38.7636817,Addis Ababa University,1.0,POINT (38.7636817 9.0335063)
1862,Intel Labs,USA,37.09024,-95.712891,Intel Labs,1.0,POINT (-95.712891 37.09024)
1863,Helmholtz Zentrum München,Germany,48.1351253,11.5819806,Helmholtz Zentrum München,9.0,POINT (11.5819806 48.1351253)
1864,Shenzhen Research Institute of Big Data,China,22.5428599,114.05956,Shenzhen Research Institute of Big Data,4.0,POINT (114.05956 22.5428599)
1865,SenseTime Co.,China,35.86166,104.195397,SenseTime Co.,1.0,POINT (104.195397 35.86166)
1866,University of Nottingham,United Kingdom,52.9387922,-1.1981057,University of Nottingham,5.0,POINT (-1.1981057 52.9387922)
1867,Helmholtz AI,Germany,51.165691,10.451526,Helmholtz AI,1.0,POINT (10.451526 51.165691)
1868,"International Institute of Information Technology, Hyderabad, International Institute of Information Technology Hyderabad",India,17.4448649,78.34981379999999,"International Institute of Information Technology, Hyderabad, International Institute of Information Technology Hyderabad",3.0,POINT (78.34981379999999 17.4448649)
1869,Oxford University Hospitals,United Kingdom,51.7520209,-1.2577263,Oxford University Hospitals,1.0,POINT (-1.2577263 51.7520209)
1870,Université de Toulouse,France,43.5949246,1.4514067,Université de Toulouse,4.0,POINT (1.4514067 43.5949246)
1871,tencent security,China,35.86166,104.195397,tencent security,1.0,POINT (104.195397 35.86166)
1872,Bytedance US AILab,China,35.86166,104.195397,Bytedance US AILab,2.0,POINT (104.195397 35.86166)
1873,University of Notre Dame,United States,41.7051917,-86.2351655,University of Notre Dame,33.0,POINT (-86.2351655 41.7051917)
1874,University of Massachusetts at Amherst,United States,42.3873167,-72.53142179999999,University of Massachusetts at Amherst,52.0,POINT (-72.53142179999999 42.3873167)
1875,"Machine Learning Research Lab, Volkswagen Group",Germany,51.165691,10.451526,"Machine Learning Research Lab, Volkswagen Group",2.0,POINT (10.451526 51.165691)
1876,"Indian Statistical Institute, Dhirubhai Ambani Institute Of Information and Communication Technology",India,20.593684,78.96288,,1.0,POINT (78.96288 20.593684)
1877,University of York,United Kingdom,53.9461089,-1.0517718,University of York,5.0,POINT (-1.0517718 53.9461089)
1878,University of Lincoln,United Kingdom,55.378051,-3.435973,University of Lincoln,1.0,POINT (-3.435973 55.378051)
1879,"University of Toronto, Mississauga",Canada,43.5482599,-79.66268409999999,"University of Toronto, Mississauga",1.0,POINT (-79.66268409999999 43.5482599)
1880,The University of Hong Kong,China,22.3193039,114.1693611,The University of Hong Kong,95.0,POINT (114.1693611 22.3193039)
1881,"Graduate School of Information Science and Technology, The University of Tokyo",Japan,35.7132182,139.7600017,"Graduate School of Information Science and Technology, The University of Tokyo",1.0,POINT (139.7600017 35.7132182)
1882,Eberhard-Karls-Universität Tübingen,Germany,48.5252713,9.0604235,Eberhard-Karls-Universität Tübingen,78.0,POINT (9.0604235 48.5252713)
1883,Tohoku University,Japan,38.253834,140.874074,Tohoku University,5.0,POINT (140.874074 38.253834)
1884,Alibaba DAMO Academy,China,35.86166,104.195397,Alibaba DAMO Academy,6.0,POINT (104.195397 35.86166)
1885,"Czech Technical University in Prague, Czech Technical University of Prague",Czechia,50.1031749,14.3947511,"Czech Technical University in Prague, Czech Technical University of Prague",1.0,POINT (14.3947511 50.1031749)
1886,Ajou University,South Korea,37.2820187,127.0463409,Ajou University,2.0,POINT (127.0463409 37.2820187)
1887,"University of Minnesota, Minneapolis",USA,44.9753541,-93.2330739,"University of Minnesota, Minneapolis",28.0,POINT (-93.2330739 44.9753541)
1888,Kakao,South Korea,35.907757,127.766922,Kakao,1.0,POINT (127.766922 35.907757)
1889,"Università degli Studi di Genova, Istituto Italiano di Tecnologia",Italy,44.4071448,8.934738099999999,"Università degli Studi di Genova, Istituto Italiano di Tecnologia",2.0,POINT (8.934738099999999 44.4071448)
1890,Royal Melbourne Institute of Technology,Australia,-37.8083331,144.9639386,Royal Melbourne Institute of Technology,7.0,POINT (144.9639386 -37.8083331)
1891,Tampere University,Finland,61.49435820000001,23.7804048,Tampere University,1.0,POINT (23.7804048 61.49435820000001)
1892,"Soft Robotics, Inc.",USA,42.5095558,-71.24770269999999,"Soft Robotics, Inc.",1.0,POINT (-71.24770269999999 42.5095558)
